DO	FU	HB	CB	NB	DU	SG	HTEMP	tPD	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200	V201	V202	V203	V204	V205	V206	V207	V208	cycle	run	wf	x	y	mask	line	part	lot	step	test_model	tester	test	V209	V210	V211	V212	V213	V214	V215	V216	V217	V218	V219	V220	V221	V222	V223
3	R	2	G	0	56	x08D4494038003999	69:00:00	60.14	0.803	0.924	0.927	0.609	0.637	0.632	0.979	1.103	1.103	0.675	0.708	0.703	1.093	1.225	1.22	NRT	0	0	926	0	0	0	0	0	22	PCH007	10	18	53	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	56	x090079A028003999	72:00:00	64.12	0.84	0.954	0.964	0.631	0.652	0.654	1.019	1.133	1.148	0.704	0.731	0.736	1.147	1.27	1.285	NRT	0	0	0	0	0	0	0	0	22	PCH005	13	30	64	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	57	x08C4A8A038003999	80:00:00	66.05	0.847	0.965	0.975	0.645	0.665	0.665	1.045	1.153	1.163	0.72	0.741	0.751	1.178	1.286	1.301	NRT	0	0	4284	0	0	0	0	0	22	PCH007	5	42	49	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	d000	0	0	0	0
2	R	2	G	0	57	x08F474A028003999	75:00:00	66.51	0.84	0.976	0.981	0.638	0.665	0.667	1.032	1.173	1.158	0.712	0.746	0.749	1.162	1.311	1.306	NRT	0	0	0	0	0	0	0	0	22	PCH005	5	29	61	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	57	x08C4A4A038003999	78:00:00	63.8	0.836	0.967	0.971	0.633	0.652	0.662	1.025	1.143	1.143	0.706	0.734	0.746	1.153	1.286	1.286	NRT	0	0	4284	0	0	0	0	0	22	PCH007	5	41	49	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	d000	0	0	0	0
4	R	2	G	0	57	x08F470A028003999	77:00:00	66.09	0.844	0.981	0.981	0.638	0.665	0.66	1.039	1.163	1.168	0.712	0.741	0.739	1.17	1.291	1.306	NRT	0	0	0	0	0	0	0	0	22	PCH005	5	28	61	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	58	x08F0B92038003999	74:00:00	60.94	0.81	0.931	0.935	0.614	0.62	0.63	0.984	1.093	1.103	0.679	0.689	0.701	1.098	1.211	1.221	NRT	0	0	0	0	0	0	0	0	22	PCH007	9	46	60	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	58	x08DC89A028003999	76:00:00	62.82	0.817	0.947	0.946	0.618	0.637	0.647	1	1.128	1.123	0.688	0.714	0.726	1.122	1.256	1.251	NRT	0	0	0	0	0	0	0	0	22	PCH005	13	34	55	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	58	x08F4952038003999	79:00:00	63.1	0.809	0.95	0.935	0.616	0.647	0.645	0.994	1.123	1.108	0.683	0.724	0.719	1.112	1.246	1.241	NRT	0	0	842	925	926	927	0	0	22	PCH007	9	37	61	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	58	x08B4A9A028003999	75:00:00	65.67	0.841	0.966	0.976	0.636	0.66	0.665	1.03	1.148	1.163	0.711	0.741	0.744	1.16	1.286	1.301	NRT	0	0	926	927	0	0	0	0	22	PCH005	13	42	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	59	x08A84D6038003999	71:00:00	68.63	0.867	0.995	0.995	0.651	0.682	0.679	1.055	1.178	1.178	0.729	0.763	0.76	1.193	1.327	1.327	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	19	42	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	59	x08DC764028003999	77:00:00	61.11	0.797	0.93	0.93	0.606	0.629	0.637	0.978	1.098	1.098	0.672	0.7	0.703	1.092	1.222	1.222	NRT	0	0	0	0	0	0	0	0	22	PCH005	18	29	55	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	59	x08A0516038003999	72:00:00	67.17	0.857	1.001	0.986	0.649	0.679	0.677	1.045	1.183	1.163	0.728	0.765	0.765	1.179	1.332	1.302	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	20	40	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	59	x08D8664028003999	77:00:00	62	0.806	0.926	0.946	0.61	0.634	0.629	0.983	1.093	1.108	0.676	0.7	0.703	1.099	1.212	1.237	NRT	0	0	0	0	0	0	0	0	22	PCH005	18	25	54	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	60	x08B0A5A038003999	72:00:00	64.16	0.839	0.965	0.98	0.635	0.657	0.662	1.024	1.138	1.158	0.709	0.73	0.74	1.151	1.267	1.287	NRT	0	0	0	0	0	0	0	0	22	PCH007	13	41	44	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	60	x08C0424028003999	74:00:00	62.61	0.815	0.961	0.941	0.616	0.639	0.644	0.992	1.133	1.108	0.684	0.715	0.72	1.11	1.257	1.242	NRT	0	0	0	0	0	0	0	0	22	PCH005	18	16	48	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	60	x08B0ADA038003999	75:00:00	64.19	0.837	0.981	0.96	0.636	0.672	0.664	1.03	1.168	1.143	0.71	0.753	0.745	1.158	1.307	1.282	NRT	0	0	0	0	0	0	0	0	22	PCH007	13	43	44	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	60	x08B8464028003999	77:00:00	62.51	0.82	0.94	0.945	0.621	0.642	0.639	1.002	1.113	1.123	0.69	0.718	0.713	1.123	1.242	1.252	NRT	0	0	0	0	0	0	0	0	22	PCH005	18	17	46	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	6	N	1083	61	x08A4B94028003999	80:00:00	63.91	0.824	0.95	0.956	0.626	0.65	0.65	1.014	1.128	1.138	0.696	0.721	0.724	1.136	1.256	1.266	NRT	1083	0	0	0	0	0	0	0	22	PCH005	10	46	41	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	ff0000	0	0	0	0	ff000000	0
2	R	6	N	0	61	x08F0668028003999	80:00:00	61.07	0.799	0.931	0.92	0.606	0.625	0.63	0.973	1.098	1.093	0.67	0.696	0.701	1.086	1.221	1.211	NRT	0	0	0	0	0	0	0	0	22	PCH005	20	25	60	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	6	N	0	61	x08A8BD4028003999	80:00:00	62.27	0.813	0.966	0.951	0.618	0.645	0.652	1	1.138	1.123	0.686	0.719	0.726	1.118	1.261	1.256	NRT	0	0	0	0	0	0	0	0	22	PCH005	10	47	42	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	6	N	0	61	x08EC6A8028003999	79:00:00	60.88	0.802	0.931	0.94	0.611	0.625	0.632	0.983	1.098	1.108	0.676	0.699	0.706	1.098	1.216	1.231	NRT	0	0	0	0	0	0	0	0	22	PCH005	20	26	59	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	6	N	0	62	x08E0B16038003999	75:00:00	64.74	0.829	0.966	0.956	0.628	0.655	0.65	1.017	1.143	1.143	0.701	0.734	0.726	1.143	1.276	1.276	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	44	56	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	6	N	300	62	x088CAE2028003999	77:00:00	61.83	0.833	0.972	0.971	0.626	0.65	0.66	1.012	1.143	1.143	0.693	0.726	0.729	1.129	1.266	1.266	NRT	300	306	312	325	327	355	345	3005	22	PCH005	17	43	35	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	3006	3007	3007	3010	3010	3011	3011	3012	20	20	20	1000	1000	2000	0
3	R	6	N	0	62	x08E4A96038003999	77:00:00	65.29	0.843	0.972	0.966	0.638	0.662	0.667	1.034	1.153	1.153	0.711	0.746	0.749	1.163	1.286	1.291	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	42	57	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	6	N	0	62	x0888AA2028003999	80:00:00	63.24	0.835	0.95	0.97	0.635	0.657	0.657	1.02	1.133	1.153	0.704	0.734	0.731	1.139	1.266	1.281	NRT	0	0	4284	0	0	0	0	0	22	PCH005	17	42	34	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0
1	R	6	N	982	63	x08B4454038003999	78:00:00	0	0.847	0.963	0.977	0.641	0.66	0.662	1.033	1.145	1.16	0.715	0.737	0.74	1.162	1.279	1.294	NRT	0	0	0	0	0	0	0	0	22	PCH007	10	17	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	6	N	0	63	x08B0D1A028003999	86:00:00	0	0.8	0.928	0.928	0.608	0.632	0.632	0.983	1.11	1.105	0.673	0.707	0.705	1.097	1.229	1.224	NRT	0	0	0	0	0	0	0	0	22	PCH005	13	52	44	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	6	N	0	63	x08A8494038003999	79:00:00	0	0.841	0.978	0.968	0.636	0.657	0.667	1.022	1.15	1.15	0.708	0.737	0.745	1.148	1.289	1.284	NRT	0	0	0	0	0	0	0	0	22	PCH007	10	18	42	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	6	N	0	63	x08D0D5A028003999	82:00:00	0	0.792	0.918	0.923	0.602	0.62	0.625	0.978	1.08	1.095	0.666	0.692	0.695	1.092	1.194	1.209	NRT	0	0	0	0	0	0	0	0	22	PCH005	13	53	52	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	64	x08B4B1A038003999	75:00:00	64.41	0.843	0.975	0.965	0.64	0.667	0.664	1.031	1.153	1.153	0.712	0.748	0.743	1.159	1.292	1.287	NRT	0	0	0	0	0	0	0	0	22	PCH007	13	44	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	64	x08BC424028003999	78:00:00	62.61	0.826	0.966	0.956	0.62	0.639	0.654	0.998	1.133	1.128	0.688	0.713	0.725	1.118	1.257	1.247	NRT	0	0	0	0	0	0	0	0	22	PCH005	18	16	47	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	64	x08C8ADA038003999	77:00:00	63.76	0.836	0.97	0.953	0.633	0.672	0.664	1.026	1.153	1.148	0.705	0.748	0.743	1.152	1.287	1.277	NRT	0	0	0	0	0	0	0	0	22	PCH007	13	43	50	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	64	x08AC464028003999	76:00:00	62.58	0.821	0.945	0.95	0.62	0.647	0.647	1.004	1.113	1.123	0.689	0.718	0.723	1.125	1.242	1.257	NRT	0	0	0	0	0	0	0	0	22	PCH005	18	17	43	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	65	x08FC8CA038003999	79:00:00	67.53	0.861	0.989	0.999	0.65	0.673	0.678	1.052	1.169	1.184	0.726	0.758	0.763	1.186	1.313	1.328	NRT	0	0	0	0	0	0	0	0	22	PCH007	5	35	63	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	65	x0894B0E028003999	78:00:00	66.98	0.858	1	0.994	0.648	0.673	0.673	1.048	1.179	1.164	0.724	0.75	0.753	1.18	1.318	1.303	NRT	0	0	0	0	0	0	0	0	22	PCH005	7	44	37	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	65	x08F464A038003999	78:00:00	67.89	0.86	0.989	0.982	0.65	0.678	0.681	1.054	1.184	1.169	0.727	0.76	0.765	1.189	1.323	1.308	NRT	0	0	0	0	0	0	0	0	22	PCH007	5	25	61	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	65	x0894B4E028003999	79:00:00	66.55	0.857	0.979	0.989	0.646	0.668	0.673	1.049	1.164	1.174	0.72	0.753	0.755	1.181	1.308	1.313	NRT	0	0	0	0	0	0	0	0	22	PCH005	7	45	37	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	6	N	0	66	x08D4A9A038003999	78:00:00	64.3	0.845	0.964	0.979	0.639	0.666	0.666	1.036	1.154	1.169	0.712	0.745	0.748	1.165	1.288	1.298	NRT	3039	3039	3040	3050	3050	3051	3051	3064	22	PCH007	13	42	53	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	3064	3065	3065	3066	3066	3067	3067	3068	ffff00	ffff00	ffff00	ffff00	ffff00	ffff0000	ffff0000
2	R	6	N	0	66	x088CBE4028003999	80:00:00	63.94	0.844	0.974	0.964	0.634	0.658	0.658	1.025	1.154	1.139	0.706	0.74	0.74	1.151	1.288	1.273	NRT	0	0	0	0	0	0	0	0	22	PCH005	18	47	35	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	6	N	300	66	x08D49DA038003999	60:00:00	63.06	inf	0.869	0.869	0.645	0.456	0.456	inf	1.074	1.074	0.714	0.52	0.52	inf	1.188	1.188	NRT	300	306	312	318	3004	3005	3005	3006	22	PCH007	13	39	53	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	3006	3007	3007	3008	3008	3009	3009	3010	80000	80000	80000	80000	80000	8000000	0
4	R	6	N	0	66	x08F8BA4028003999	82:00:00	62.37	0.815	0.944	0.954	0.618	0.641	0.641	0.99	1.109	1.124	0.685	0.71	0.715	1.108	1.233	1.248	NRT	0	0	853	854	855	876	891	892	22	PCH005	18	46	62	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	6	N	0	67	x08DCBCA038003999	81:00:00	67.97	0.854	0.988	0.988	0.648	0.662	0.672	1.111	1.161	1.176	0.725	0.745	0.75	1.188	1.308	1.323	NRT	0	0	0	0	0	0	0	0	22	PCH007	5	47	55	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	6	N	1083	67	x08A078E028003999	72:00:00	64.7	0.84	0.979	0.973	0.637	0.654	0.667	1.03	1.156	1.151	0.711	0.733	0.745	1.16	1.288	1.283	NRT	1083	0	4284	0	0	0	0	0	22	PCH005	7	30	40	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	ff0000	0	400	0	0	ff000000	0
3	R	6	N	0	67	x08DCB0A038003999	80:00:00	65.63	0.833	0.963	0.961	0.631	0.662	0.657	1.023	1.156	1.146	0.704	0.748	0.74	1.152	1.293	1.283	NRT	0	0	0	0	0	0	0	0	22	PCH007	5	44	55	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	6	N	0	67	x08B4BCE028003999	79:00:00	64.74	0.842	0.969	0.966	0.64	0.667	0.664	1.035	1.156	1.161	0.741	0.748	0.743	1.165	1.303	1.303	NRT	0	0	4284	0	0	0	0	0	22	PCH005	7	47	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	400	0	0	0	0
1	R	2	G	0	68	x08C8C50038003999	73:00:00	64.96	0.84	0.963	0.978	0.638	0.664	0.662	1.035	1.146	1.171	0.711	0.745	0.74	1.161	1.278	1.303	NRT	0	0	0	0	0	0	0	0	22	PCH007	8	49	50	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	68	x0888696028003999	76:00:00	68.5	0.867	0.994	0.993	0.65	0.679	0.682	1.056	1.186	1.181	0.727	0.768	0.768	1.191	1.328	1.323	NRT	0	0	0	0	0	0	0	0	22	PCH005	11	26	34	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	68	x08E0950038003999	75:00:00	63.45	0.829	0.964	0.953	0.632	0.652	0.659	1.015	1.151	1.136	0.703	0.73	0.735	1.139	1.278	1.268	NRT	0	0	0	0	0	0	0	0	22	PCH007	8	37	56	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	68	x0880816028003999	77:00:00	67.13	0.857	0.994	0.989	0.644	0.672	0.662	1.04	1.166	1.171	0.72	0.755	0.748	1.172	1.308	1.313	NRT	0	0	0	0	0	0	0	0	22	PCH005	11	32	32	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	69	x08CCCD6038003999	75:00:00	65.67	0.844	0.972	0.977	0.642	0.661	0.666	1.035	1.149	1.159	0.715	0.74	0.743	1.164	1.288	1.293	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	51	51	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	69	x08FC9A2028003999	79:00:00	61.01	0.815	0.955	0.944	0.619	0.633	0.641	0.993	1.109	1.109	0.686	0.708	0.715	1.108	1.233	1.233	NRT	0	0	0	0	0	0	0	0	22	PCH005	17	38	63	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	69	x08E0C56038003999	75:00:00	64.63	0.841	0.95	0.964	0.636	0.661	0.661	1.024	1.144	1.139	0.709	0.743	0.74	1.15	1.283	1.273	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	49	56	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	69	x08FCB22028003999	79:00:00	59.36	0.811	0.924	0.927	0.613	0.628	0.631	0.983	1.099	1.104	0.676	0.7	0.695	1.094	1.223	1.223	NRT	0	0	0	0	0	0	0	0	22	PCH005	17	44	63	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	70	x08E8C16038003999	74:00:00	63.94	0.844	0.97	0.967	0.635	0.666	0.658	1.025	1.149	1.144	0.708	0.74	0.738	1.152	1.283	1.278	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	48	58	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	70	x08AC9A4028003999	77:00:00	60.43	0.803	0.917	0.927	0.625	0.631	0.638	0.987	1.104	1.104	0.672	0.705	0.708	1.103	1.228	1.223	NRT	0	0	0	0	0	0	0	0	22	PCH005	18	38	43	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	70	x08ECB96038003999	71:00:00	65.22	0.844	0.985	0.974	0.642	0.661	0.666	1.034	1.154	1.149	0.716	0.745	0.75	1.162	1.298	1.293	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	46	59	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	70	x08C4B24028003999	78:00:00	61.34	0.794	0.929	0.934	0.607	0.636	0.628	0.979	1.104	1.104	0.672	0.703	0.7	1.093	1.228	1.228	NRT	0	0	0	0	0	0	0	0	22	PCH005	18	44	49	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	71	x08F0896038003999	73:00:00	65.26	0.842	0.973	0.968	0.64	0.659	0.664	1.035	1.151	1.161	0.715	0.735	0.745	1.167	1.283	1.293	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	34	60	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	71	x08ECB62028003999	75:00:00	60.72	0.804	0.939	0.934	0.611	0.629	0.637	0.985	1.101	1.106	0.676	0.7	0.71	1.1	1.223	1.228	NRT	0	0	4284	0	0	0	0	0	22	PCH005	17	45	59	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0
3	R	2	G	0	71	x08F0816038003999	73:00:00	65.11	0.832	0.969	0.956	0.636	0.667	0.662	1.023	1.161	1.141	0.71	0.75	0.743	1.151	1.298	1.278	NRT	0	0	0	0	0	0	0	0	22	PCH007	11	32	60	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	71	x08ECC22028003999	78:00:00	60.11	0.807	0.924	0.921	0.608	0.632	0.632	0.981	1.096	1.101	0.672	0.703	0.703	1.093	1.223	1.223	NRT	0	0	4284	0	0	0	0	0	22	PCH005	17	48	59	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	1800	0	0	0	0
1	R	2	G	0	72	x08C0556038003999	74:00:00	66.55	0.848	0.979	0.973	0.643	0.672	0.662	1.035	1.156	1.161	0.719	0.75	0.748	1.167	1.293	1.303	NRT	0	0	4284	0	0	0	0	0	22	PCH007	11	21	48	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0
2	R	2	G	0	72	x089C522028003999	73:00:00	62.14	0.826	0.968	0.958	0.624	0.652	0.649	1.011	1.146	1.121	0.691	0.73	0.725	1.131	1.273	1.253	NRT	0	0	926	0	0	0	0	0	22	PCH005	17	20	39	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	72	x089C796038003999	74:00:00	66.9	0.857	0.999	0.984	0.652	0.682	0.679	1.056	1.176	1.171	0.73	0.768	0.763	1.193	1.328	1.318	NRT	0	0	4284	0	0	0	0	0	22	PCH007	11	30	39	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0
4	R	2	G	0	72	x089CC22028003999	77:00:00	62.14	0.825	0.953	0.963	0.621	0.647	0.639	1.002	1.126	1.126	0.687	0.718	0.715	1.118	1.243	1.243	NRT	0	0	0	0	0	0	0	0	22	PCH005	17	48	39	B	P	K3KL3L30CM-BGCT000-POB9AH	PCH0079X62	T091PR0	MAGEPICU	m806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
