DO	HB	HTEMP	tPD_F	tPD	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	run	wf	x	y	lot	test
1	6	123	58.46	55.46	14	15	20	30	25	26	51	52	53	54	55	56	57	58	59	60	70	61	71	65	EUO294	18	9	68	EUO2949JO2	1
2	6	125	57.21	54.21	14	15	20	30	25	26	51	52	53	54	55	56	57	58	59	60	70	61	71	65	EUO294	18	9	70	EUO2949JO2	1
1	2	125	64.21	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	71	EUO2949JO2	1
2	2	125	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	69	EUO2949JO2	1
1	2	125	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	116	EUO2949JO2	1
2	2	125	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	114	EUO2949JO2	1
1	6	125	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	89	EUO2949JO2	1
2	6	124	64.21	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	91	EUO2949JO2	1
1	6	124	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	86	EUO2949JO2	1
2	6	125	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	88	EUO2949JO2	1
1	6	122	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	93	EUO2949JO2	1
2	6	125	61.21	60.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	95	EUO2949JO2	1
1	6	124	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	84	EUO2949JO2	1
2	6	126	66.33	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	86	EUO2949JO2	1
1	6	125	59.83	58.08	60	70	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	11	74	EUO2949JO2	1
2	6	123	57.71	58.08	60	70	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	11	76	EUO2949JO2	1
1	6	125	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	48	EUO2949JO2	1
2	6	123	68.96	65.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	50	EUO2949JO2	1
1	6	123	61.21	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	35	110	EUO2949JO2	1
2	6	122	64.58	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	35	112	EUO2949JO2	1
1	6	123	58.96	59.33	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	116	EUO2949JO2	1
2	6	124	60.71	58.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	114	EUO2949JO2	1
1	6	125	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	94	EUO2949JO2	1
2	6	125	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	96	EUO2949JO2	1
1	6	124	65.46	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	90	EUO2949JO2	1
2	6	124	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	92	EUO2949JO2	1
1	6	125	60.71	61.08	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	112	EUO2949JO2	1
2	6	122	61.58	58.58	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	42	109	EUO2949JO2	1
1	6	122	68.08	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	53	EUO2949JO2	1
2	6	122	66.83	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	55	EUO2949JO2	1
1	2	121	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	64	EUO2949JO2	1
2	2	123	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	62	EUO2949JO2	1
1	6	123	62.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	64	EUO2949JO2	1
2	6	124	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	61	EUO2949JO2	1
1	6	125	60.71	61.08	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	110	EUO2949JO2	1
2	6	124	61.96	58.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	112	EUO2949JO2	1
1	2	124	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	80	EUO2949JO2	1
2	2	123	62.96	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	42	78	EUO2949JO2	1
1	6	123	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	80	EUO2949JO2	1
2	6	122	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	78	EUO2949JO2	1
1	2	122	63.71	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	101	EUO2949JO2	1
2	2	122	63.33	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	99	EUO2949JO2	1
1	6	120	58.96	57.21	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	11	70	EUO2949JO2	1
2	6	119	59.83	58.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	11	72	EUO2949JO2	1
1	6	122	61.96	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	79	EUO2949JO2	1
2	6	120	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	81	EUO2949JO2	1
1	2	122	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	50	EUO2949JO2	1
2	2	124	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	35	52	EUO2949JO2	1
1	6	125	69.33	66.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	49	EUO2949JO2	1
2	6	127	65.58	65.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	52	EUO2949JO2	1
1	6	126	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	96	EUO2949JO2	1
2	6	124	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	94	EUO2949JO2	1
1	2	123	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	56	EUO2949JO2	1
2	2	125	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	54	EUO2949JO2	1
1	6	123	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	72	EUO2949JO2	1
2	6	123	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	56	70	EUO2949JO2	1
1	6	120	68.08	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	102	EUO2949JO2	1
2	6	120	65.96	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	104	EUO2949JO2	1
1	2	121	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	61	EUO2949JO2	1
2	2	122	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	59	EUO2949JO2	1
1	6	124	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	78	EUO2949JO2	1
2	6	124	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	80	EUO2949JO2	1
1	2	125	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	74	EUO2949JO2	1
2	2	124	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	77	EUO2949JO2	1
1	6	124	67.21	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	69	EUO2949JO2	1
2	6	124	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	71	EUO2949JO2	1
1	6	122	64.21	66.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	105	EUO2949JO2	1
2	6	124	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	108	EUO2949JO2	1
1	6	125	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	88	EUO2949JO2	1
2	6	122	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	90	EUO2949JO2	1
1	6	125	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	87	EUO2949JO2	1
2	6	123	68.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	89	EUO2949JO2	1
1	6	125	65.08	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	92	EUO2949JO2	1
2	6	127	66.33	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	94	EUO2949JO2	1
1	6	126	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	54	56	EUO2949JO2	1
2	6	126	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	54	54	EUO2949JO2	1
1	6	125	67.21	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	81	EUO2949JO2	1
2	6	126	67.21	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	44	79	EUO2949JO2	1
1	6	125	67.21	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	45	EUO2949JO2	1
2	6	126	66.83	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	47	EUO2949JO2	1
1	6	129	61.08	57.21	26	60	70	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	35	EUO2949JO2	1
2	6	132	61.96	60.21	26	60	70	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	39	EUO2949JO2	1
1	6	125	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	103	EUO2949JO2	1
2	6	124	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	105	EUO2949JO2	1
1	6	127	64.21	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	54	EUO2949JO2	1
2	6	125	66.33	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	56	EUO2949JO2	1
1	6	125	63.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	48	81	EUO2949JO2	1
2	6	122	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	48	79	EUO2949JO2	1
1	6	124	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	83	EUO2949JO2	1
2	6	125	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	85	EUO2949JO2	1
1	6	124	65.96	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	98	EUO2949JO2	1
2	6	124	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	95	EUO2949JO2	1
1	6	125	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	60	EUO2949JO2	1
2	6	125	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	57	EUO2949JO2	1
1	6	124	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	87	EUO2949JO2	1
2	6	122	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	89	EUO2949JO2	1
1	6	124	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	62	EUO2949JO2	1
2	6	123	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	64	EUO2949JO2	1
1	2	121	66.71	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	24	66	EUO2949JO2	1
2	2	122	62.46	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	14	24	63	EUO2949JO2	1
1	6	124	65.46	62.46	100	102	3001	3001	3002	3002	3003	3003	3004	3004	3005	3005	3006	3006	3007	3007	3009	3009	3010	3010	EUO294	22	44	81	EUO2949JO2	1
2	6	121	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	79	EUO2949JO2	1
1	2	123	68.08	66.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	57	EUO2949JO2	1
2	2	123	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	60	EUO2949JO2	1
1	6	125	67.21	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	91	EUO2949JO2	1
2	6	124	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	93	EUO2949JO2	1
1	6	122	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	91	EUO2949JO2	1
2	6	121	65.96	62.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	93	EUO2949JO2	1
1	6	122	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	83	EUO2949JO2	1
2	6	123	65.08	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	85	EUO2949JO2	1
1	2	121	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	58	EUO2949JO2	1
2	2	122	65.96	62.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	60	EUO2949JO2	1
1	6	121	65.46	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	89	EUO2949JO2	1
2	6	123	64.21	61.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	87	EUO2949JO2	1
1	2	122	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	62	EUO2949JO2	1
2	2	121	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	43	64	EUO2949JO2	1
1	2	122	65.96	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	47	EUO2949JO2	1
2	2	122	66.83	63.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	45	EUO2949JO2	1
1	6	125	65.08	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	101	EUO2949JO2	1
2	6	127	68.08	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	99	EUO2949JO2	1
1	6	123	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	46	87	EUO2949JO2	1
2	6	124	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	46	85	EUO2949JO2	1
1	6	123	60.71	61.08	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	12	99	EUO2949JO2	1
2	6	121	59.33	56.33	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	18	12	96	EUO2949JO2	1
1	2	121	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	58	EUO2949JO2	1
2	2	122	65.08	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	60	EUO2949JO2	1
1	2	121	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	37	EUO2949JO2	1
2	2	121	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	41	39	EUO2949JO2	1
1	6	122	63.71	60.71	4102	4103	4103	4146	4146	4161	4161	4201	4201	4202	4202	4203	4203	4204	4204	4205	4205	4206	4206	4207	EUO294	22	46	55	EUO2949JO2	1
2	6	121	64.58	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	46	53	EUO2949JO2	1
1	2	123	63.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	52	EUO2949JO2	1
2	2	123	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	54	EUO2949JO2	1
1	2	122	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	58	EUO2949JO2	1
2	2	122	67.58	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	60	EUO2949JO2	1
1	6	121	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	72	EUO2949JO2	1
2	6	119	64.21	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	45	74	EUO2949JO2	1
1	2	121	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	67	EUO2949JO2	1
2	2	120	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	38	65	EUO2949JO2	1
1	6	120	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	54	82	EUO2949JO2	1
2	6	121	67.21	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	54	80	EUO2949JO2	1
1	2	123	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	52	EUO2949JO2	1
2	2	122	65.96	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	49	EUO2949JO2	1
1	2	123	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	93	EUO2949JO2	1
2	2	122	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	91	EUO2949JO2	1
1	6	122	66.33	64.58	853	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	97	EUO2949JO2	1
2	6	122	65.46	63.71	853	854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	95	EUO2949JO2	1
1	2	121	68.08	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	49	EUO2949JO2	1
2	2	122	65.96	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	47	EUO2949JO2	1
1	6	126	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	50	EUO2949JO2	1
2	6	126	65.96	64.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	49	52	EUO2949JO2	1
1	6	126	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	48	EUO2949JO2	1
2	6	125	65.96	65.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	45	51	EUO2949JO2	1
1	6	123	67.58	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	93	EUO2949JO2	1
2	6	122	65.08	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	39	95	EUO2949JO2	1
1	2	123	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	79	EUO2949JO2	1
2	2	123	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	81	EUO2949JO2	1
1	6	125	57.21	57.58	30	25	26	51	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	0	EUO294	18	13	50	EUO2949JO2	1
2	6	126	58.08	56.33	30	25	26	51	52	53	55	56	57	58	59	60	70	61	71	65	66	0	0	0	EUO294	18	13	53	EUO2949JO2	1
1	6	127	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	77	EUO2949JO2	1
2	6	129	65.08	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	55	79	EUO2949JO2	1
1	6	126	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	46	47	EUO2949JO2	1
2	6	127	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	46	45	EUO2949JO2	1
1	6	125	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	40	85	EUO2949JO2	1
2	6	125	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	40	83	EUO2949JO2	1
1	6	124	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	72	EUO2949JO2	1
2	6	125	66.33	65.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	74	EUO2949JO2	1
1	2	123	62.83	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	46	51	EUO2949JO2	1
2	2	123	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	46	49	EUO2949JO2	1
1	2	124	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	34	EUO2949JO2	1
2	2	126	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	40	32	EUO2949JO2	1
1	6	126	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	90	EUO2949JO2	1
2	6	125	67.58	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	36	87	EUO2949JO2	1
1	2	126	62.83	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	42	EUO2949JO2	1
2	2	125	59.83	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	44	40	EUO2949JO2	1
1	6	127	63.71	60.71	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	58	EUO2949JO2	1
2	6	125	61.58	59.46	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	47	60	EUO2949JO2	1
1	6	122	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	85	EUO2949JO2	1
2	6	124	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	22	41	87	EUO2949JO2	1
1	6	124	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	35	98	EUO2949JO2	1
2	6	124	67.21	62.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	35	100	EUO2949JO2	1
1	6	124	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	33	EUO2949JO2	1
2	6	124	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	19	37	35	EUO2949JO2	1
